NAME,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"ABRAHAM 2.5 N, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AGUA CANYON, UT US",,,,,,,,,,,,,,,45.0,46.400000000000006,44.791666666666664,44.89166666666667,44.199999999999996,43.93333333333333,46.60833333333333,44.46666666666667,46.50833333333333,46.083333333333336,46.30833333333333,47.10833333333333,46.35,43.958333333333336,47.15833333333333,46.68333333333334,45.65
"ALLEN S RANCH, UT US",46.07,41.8,45.875,47.0,44.25,46.349999999999994,43.43333333333334,48.85,46.41428571428571,52.28888888888889,,,,,,,,,,,,,,,,,,,,,
"ALPINE, UT US",,54.15,51.36666666666667,50.47,51.43333333333334,48.76,47.5,50.644444444444446,50.75714285714286,49.2875,45.87777777777777,48.8625,49.07272727272727,49.86666666666667,49.83,49.91111111111111,51.22727272727273,49.18333333333334,46.410000000000004,49.175000000000004,52.949999999999996,49.208333333333336,52.11666666666667,53.15,52.35,52.541666666666664,52.48333333333333,50.275000000000006,52.06666666666666,52.875,51.39166666666667
"ALTA, UT US",40.0,37.15833333333333,40.4,39.166666666666664,39.09166666666667,38.75,37.84166666666667,39.025,39.68333333333333,40.13636363636363,37.833333333333336,42.410000000000004,40.17272727272727,39.19166666666667,37.96363636363637,40.95,29.833333333333332,37.96666666666667,31.349999999999998,34.74545454545454,40.75,37.78181818181818,39.550000000000004,41.1,40.725,40.85,40.050000000000004,37.766666666666666,39.958333333333336,39.61666666666667,38.336363636363636
"ALTAMONT, UT US",44.59166666666667,41.050000000000004,44.36363636363637,44.59166666666667,44.458333333333336,42.025,44.1,47.855555555555554,,51.266666666666666,43.74545454545454,45.30833333333334,43.85,44.65833333333333,42.981818181818184,44.85833333333333,45.09090909090909,43.40833333333333,42.50909090909091,41.575,47.44166666666666,42.800000000000004,44.93636363636364,46.5,46.3375,45.800000000000004,44.43333333333334,40.875,42.233333333333334,44.666666666666664,43.10833333333334
"ALTON, UT US",45.36666666666667,39.839999999999996,48.309090909090905,46.949999999999996,48.041666666666664,46.475,44.833333333333336,47.38333333333333,44.61,47.425000000000004,47.550000000000004,48.5,46.175000000000004,46.958333333333336,45.372727272727275,48.26666666666666,46.7,46.68333333333334,47.945454545454545,45.90833333333333,48.458333333333336,47.05833333333334,48.775,50.58181818181818,48.98333333333333,49.25,48.81666666666666,45.75833333333333,49.083333333333336,49.09166666666667,47.23333333333333
"AMERICAN FORK 1.1 ESE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AMERICAN FORK 1.4 NW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ANETH PLANT, UT US",,44.650000000000006,,,,,,,,,,,,,,63.23,32.55,,,,,,,,,,,,,,
