NAME,1,2,3,4,5,6,7,8,9,10,11,12
"ABRAHAM 2.5 N, UT US",0.5271428571428571,0.36428571428571427,0.4057142857142857,0.7028571428571428,1.1228571428571428,0.4383333333333333,0.4600000000000001,0.5914285714285714,0.9,0.7128571428571429,0.48857142857142855,0.24
"AGUA CANYON, UT US",2.0896153846153847,2.3903846153846153,1.761153846153846,1.5023076923076923,0.9173076923076923,0.5903846153846154,2.3615384615384616,2.665769230769231,2.106153846153846,1.9970370370370372,1.7603703703703704,2.3007407407407405
"ALLEN S RANCH, UT US",0.5955555555555556,1.5637500000000002,0.6322222222222222,1.1400000000000001,1.088,0.552,0.6544444444444444,0.7314285714285714,1.175,1.0357142857142858,0.44166666666666665,0.8185714285714285
"ALPINE, UT US",3.6667857142857145,2.3417241379310343,2.9286206896551725,2.733793103448276,2.1386666666666665,0.879,0.606551724137931,0.9553333333333334,1.1843333333333335,1.8499999999999999,1.883,2.827
"ALTA, UT US",14.061290322580644,8.749354838709678,12.91642857142857,9.059310344827585,4.978387096774194,2.3329032258064517,1.4633333333333334,2.0570967741935484,2.6566666666666667,5.553333333333333,7.649666666666667,8.51551724137931
"ALTAMONT, UT US",1.1325,0.8764285714285714,0.8253571428571428,0.7793103448275862,0.8968965517241378,0.6696551724137931,0.5841379310344827,0.9521428571428572,1.136551724137931,0.9622222222222222,0.5667857142857142,0.9089285714285714
"ALTON, UT US",3.65,2.154193548387097,2.6190322580645162,1.270967741935484,0.7619354838709678,0.5161290322580645,1.2303225806451612,2.005483870967742,1.6132258064516127,1.727741935483871,1.332,2.7613333333333334
"AMERICAN FORK 1.1 ESE, UT US",1.4355555555555555,0.9466666666666667,1.3755555555555556,1.05625,1.6111111111111112,0.4722222222222222,0.5640000000000001,1.025,1.0859999999999999,1.001,0.877,1.379
"AMERICAN FORK 1.4 NW, UT US",2.41,0.53,1.16,4.58,1.67,1.41,,,,,1.63,2.26
"ANETH PLANT, UT US",0.7260000000000001,0.9393750000000001,0.4275,0.404,0.36125,0.06,0.2692857142857143,0.822,0.7964285714285715,0.791875,0.3975,0.3216666666666667
"ANGLE, UT US",0.6459999999999999,0.47185185185185186,0.6575,0.7859259259259259,0.7671428571428571,0.43925925925925924,1.0362962962962963,1.2964285714285713,1.0193103448275862,1.0013333333333334,0.6224137931034484,0.982
"AQUA CANYON BRYCE CANYON NP., UT US",,,,,,,,,,,,
"ARAGONITE UTAH, UT US",,,,,,,,,,,,
"ARCHES NATIONAL PARK HQS, UT US",0.7164516129032258,0.544516129032258,0.6225806451612903,0.6819354838709678,0.6186666666666666,0.34600000000000003,0.7383333333333333,0.82,0.7983870967741935,0.9963333333333334,0.5967741935483871,0.5579999999999999
