NAME,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"ABRAHAM 2.5 N, UT US",,,,,,,,,,,,,,,,,1.06,0.317,0.8225,0.7975,0.3918181818181818,0.5575,0.62,0.686,,,,,,,
"AGUA CANYON, UT US",,,2.5,,2.004166666666667,2.53,2.9625,1.7725,1.8475000000000001,1.7225000000000001,1.2158333333333333,1.23,2.939166666666667,2.3375,,1.3491666666666668,1.7874999999999999,1.2208333333333334,2.8275,1.7391666666666667,1.455,2.03,1.5225,2.4483333333333333,1.8699999999999999,1.4733333333333334,1.7891666666666666,2.3725,0.7558333333333334,1.7883333333333333,1.515
"ALLEN S RANCH, UT US",0.5236363636363636,0.982,0.85625,1.0833333333333333,0.8363636363636364,1.03,0.766,1.0,0.932,0.737,,,,,,,,,,,,,,,,,,,,,
"ALPINE, UT US",,1.4500000000000002,1.6966666666666665,3.375,1.8591666666666666,1.7783333333333333,2.1016666666666666,1.6275000000000002,1.6308333333333334,1.2866666666666666,1.0316666666666665,1.8345454545454545,1.745,2.5100000000000002,8.854545454545455,1.5636363636363635,1.520909090909091,2.065,2.4863636363636363,2.04,1.5650000000000002,1.4825,1.885,1.6816666666666666,1.6758333333333333,1.5508333333333333,1.2575,2.4425000000000003,1.1333333333333335,1.5424999999999998,1.3933333333333333
"ALTA, UT US",2.625,4.1425,3.424545454545455,43.46666666666667,3.7318181818181824,3.355,4.0616666666666665,3.5566666666666666,3.785,2.817272727272727,2.574,2.728333333333333,2.6627272727272726,3.171666666666667,48.190909090909095,3.403,5.1125,4.6725,5.7825,5.506,4.204166666666667,4.015833333333333,5.2299999999999995,4.0975,4.3625,4.628333333333333,3.73,5.4575,3.159166666666667,4.4475,3.9274999999999998
"ALTAMONT, UT US",0.7033333333333333,0.9691666666666667,0.7109090909090908,0.9166666666666666,0.8583333333333334,1.2608333333333335,0.9349999999999999,0.9955555555555556,,0.5477777777777777,0.4716666666666667,0.7141666666666667,0.9533333333333333,0.81,2.5833333333333335,0.5358333333333333,0.7908333333333334,0.7908333333333334,1.0772727272727272,0.515,0.3983333333333334,0.6691666666666666,0.7633333333333333,1.0627272727272727,1.1855555555555555,0.9075000000000001,0.6458333333333334,1.0733333333333335,0.3516666666666666,0.6958333333333333,0.6408333333333334
"ALTON, UT US",1.6675000000000002,2.0841666666666665,1.1918181818181817,7.1499999999999995,1.0816666666666668,1.4758333333333333,1.8791666666666667,1.0966666666666667,1.2666666666666666,1.1416666666666666,0.9458333333333334,1.2025,1.7825,2.1141666666666667,6.466666666666666,0.8916666666666666,1.45,0.9925,2.44,1.2583333333333333,1.4241666666666666,1.3408333333333333,1.3241666666666667,2.029166666666667,1.7091666666666665,1.2641666666666667,1.1933333333333334,2.1258333333333335,0.6391666666666667,1.5641666666666667,1.4941666666666666
"AMERICAN FORK 1.1 ESE, UT US",,,,,,,,,,,,,,,,,,,,,,1.1466666666666667,1.2874999999999999,1.125,1.0483333333333333,0.9663636363636364,0.8775,1.5758333333333334,0.595,1.22,0.84
"AMERICAN FORK 1.4 NW, UT US",,,,,,,,,,,,,,,,,1.9449999999999998,1.96,,,,,,,,,,,,,
"ANETH PLANT, UT US",0.6418181818181818,1.135,0.6518181818181819,0.0,0.48888888888888893,0.5,0.9041666666666667,0.4809090909090909,0.6527272727272728,0.44909090909090915,0.198,0.525,0.6108333333333333,0.66,0.0,0.6925,0.56,,,,,,,,,,,,,,
"ANGLE, UT US",0.8691666666666666,0.775,0.7233333333333333,1.7083333333333333,0.6616666666666666,1.03,0.8150000000000001,0.7008333333333333,0.6958333333333333,0.61,0.6354545454545455,0.5858333333333333,0.715,0.9877777777777779,2.6,0.7933333333333333,0.518,0.367,0.9655555555555555,1.0616666666666668,0.7816666666666666,0.18666666666666668,0.798,0.9450000000000001,0.7818181818181817,0.6091666666666667,0.5825,0.9049999999999999,0.315,0.7858333333333333,0.5990909090909091
