NAME,1,2,3,4,5,6,7,8,9,10,11,12
"ABRAHAM 2.5 N, UT US",,,,,,,,,,,,
"AGUA CANYON, UT US",21.65625,21.3375,26.61875,31.2,38.58125,50.2375,55.11875,53.62352941176471,48.01764705882353,36.67058823529412,28.958823529411767,21.011764705882353
"ALLEN S RANCH, UT US",13.014285714285714,18.271428571428572,24.900000000000002,32.0,38.9,45.08,50.75,49.4,39.96666666666667,27.925,19.599999999999998,13.4
"ALPINE, UT US",22.15357142857143,24.83448275862069,31.46896551724138,36.43703703703704,43.74333333333333,51.47586206896552,58.706896551724135,57.37,49.07666666666667,38.300000000000004,29.533333333333335,22.19
"ALTA, UT US",14.74,14.696774193548388,19.84333333333333,24.313793103448276,33.313793103448276,42.11666666666667,50.29642857142857,48.833333333333336,41.29642857142857,30.617241379310343,20.720000000000002,14.096666666666666
"ALTAMONT, UT US",9.303571428571429,12.975862068965517,22.772413793103446,28.731034482758623,37.64666666666667,45.72758620689655,53.28333333333333,51.478571428571435,43.300000000000004,31.37037037037037,20.110714285714288,10.114285714285714
"ALTON, UT US",17.78666666666667,19.096774193548388,24.309677419354838,28.958064516129035,35.08709677419355,43.170967741935485,51.28666666666666,50.213793103448275,43.193333333333335,33.309677419354834,24.044827586206896,17.583333333333332
"AMERICAN FORK 1.1 ESE, UT US",,,,,,,,,,,,
"AMERICAN FORK 1.4 NW, UT US",,,,,,,,,,,,
"ANETH PLANT, UT US",16.3,28.2,34.85,40.0,53.0,60.0,68.5,67.1,57.5,43.3,32.1,22.0
"ANGLE, UT US",8.564,13.968,20.04615384615385,25.557692307692307,33.237500000000004,39.75384615384615,46.733333333333334,44.871428571428574,35.596428571428575,25.464285714285715,15.789655172413791,7.247826086956521
"AQUA CANYON BRYCE CANYON NP., UT US",19.739285714285717,19.589655172413792,24.46896551724138,29.255555555555556,38.181481481481484,48.707142857142856,55.048148148148144,53.528571428571425,46.48148148148148,35.355555555555554,25.641379310344828,18.874074074074073
"ARAGONITE UTAH, UT US",23.811999999999998,26.651999999999997,33.635999999999996,38.47826086956522,47.36521739130435,58.06521739130435,68.45,65.692,55.57083333333333,42.61600000000001,31.796,23.468000000000004
"ARCHES NATIONAL PARK HQS, UT US",21.403333333333332,27.65,36.075,42.31428571428571,50.903571428571425,61.682758620689654,68.86,66.51333333333334,56.64333333333333,43.141379310344824,31.009999999999998,22.175
"ASSAY HATCH 10 SW, UT US",17.75357142857143,18.54137931034483,24.292857142857144,29.685185185185187,37.08518518518518,46.144444444444446,52.49655172413794,51.00714285714286,43.611111111111114,33.73,24.214285714285715,17.2
"BADGER SPRING IVINS 14 W UTAH, UT US",38.196774193548386,39.66,44.80333333333333,50.17333333333333,59.68666666666666,70.3103448275862,76.42666666666668,74.98666666666666,68.46666666666667,56.519999999999996,45.16206896551724,37.60666666666667
"BARNEY RESERVOIR ESCALANTE 1, UT US",20.349999999999998,26.183333333333334,33.025,39.86,47.7,55.46,62.425,60.720000000000006,51.3,39.275,26.68,21.06
"BARTHOLOMEW POWERHOU, UT US",,,,,,,,,,,,
"BEAR LAKE STATE PARK, UT US",16.907142857142855,15.770588235294118,24.0375,31.133333333333333,39.07272727272727,46.11666666666667,55.15,53.28333333333333,45.445454545454545,36.48888888888889,25.97,19.03846153846154
"BEAR RIVER BAY, UT US",22.380000000000003,25.6,38.300000000000004,41.766666666666666,55.13333333333333,58.26666666666667,58.7,61.1,55.25,43.63333333333333,26.8,22.833333333333332
"BEAR RIVER CITY 2.3 WNW, UT US",,,,,,,,,,,,
"BEAR RIVER RANGER STATION, UT US",6.855555555555555,8.177777777777777,15.280000000000001,20.75,29.54,35.46,41.739999999999995,39.78888888888889,34.02222222222222,24.94,15.64,7.33
"BEAR RIVER UTAH, UT US",6.5,6.459090909090909,13.766666666666667,20.544999999999998,28.455000000000002,34.20952380952381,41.33181818181818,39.78260869565217,32.54347826086956,24.62173913043478,14.626086956521737,6.9173913043478255
"BEAVER 0.5 WNW, UT US",,,,,,,,,,,,
"BEAVER 0.8 E, UT US",,,,,,,,,,,,
"BEAVER 15 E, UT US",17.46666666666667,13.333333333333334,20.133333333333333,24.766666666666666,34.13333333333333,46.85,50.349999999999994,49.05,42.3,30.766666666666666,23.366666666666664,14.366666666666667
"BEAVER CANYON POWER HOUSE, UT US",16.956521739130434,17.821739130434782,23.195652173913043,28.569565217391304,36.725,45.46666666666667,53.28695652173913,51.972727272727276,44.2047619047619,33.72222222222222,25.38888888888889,16.705000000000002
"BEAVER DAMS, UT US",15.08888888888889,15.600000000000001,22.27058823529412,27.900000000000002,35.476470588235294,43.28888888888889,50.888888888888886,49.32222222222222,42.49473684210526,32.136842105263156,23.4,15.442105263157893
"BEAVER DIVIDE, UT US",12.463333333333333,12.76551724137931,18.783870967741933,24.061290322580643,32.60322580645161,40.13548387096775,47.62,46.43448275862069,38.97741935483871,29.406451612903226,19.23,12.153333333333334
"BEN LOMOND PEAK, UT US",19.7,19.913333333333334,25.57,29.845161290322583,38.68333333333333,47.91935483870968,57.70666666666667,55.99333333333333,47.736666666666665,36.3,25.919354838709676,19.033333333333335
"BEN LOMOND TRAIL, UT US",17.341176470588238,19.823529411764707,26.394444444444446,31.11764705882353,37.42777777777778,43.42631578947368,50.58947368421053,48.58421052631579,41.56470588235294,32.861111111111114,24.900000000000002,17.63529411764706
"BENSON 1.0 SSW, UT US",,,,,,,,,,,,
"BEVANS CABIN, UT US",22.755555555555556,23.61111111111111,29.410000000000004,32.92,40.269999999999996,49.82,57.92,56.239999999999995,49.15,37.489999999999995,29.05,21.81
"BIG FLAT, UT US",12.893333333333334,11.92,16.338709677419356,21.268965517241377,29.693548387096776,38.599999999999994,45.37096774193548,44.234482758620686,37.62,28.209999999999997,19.220689655172414,12.193103448275863
"BIG INDIAN VALLEY LASAL 6 S U, UT US",22.683870967741935,25.154838709677417,31.993333333333332,37.36333333333334,47.07333333333334,58.21666666666667,63.269999999999996,61.3551724137931,54.08965517241379,41.98620689655172,30.75,22.470000000000002
"BIG WATER, UT US",24.28076923076923,28.796,35.11538461538461,42.05769230769231,50.288000000000004,60.267857142857146,67.8037037037037,65.62413793103448,56.940000000000005,44.320689655172416,32.313793103448276,24.29090909090909
"BIRDSEYE, UT US",5.1,21.2,24.3,,,,,,,,,
"BLACK CEDAR FILMORE 5 E UTAH, UT US",22.34193548387097,23.716666666666665,29.70357142857143,34.49666666666667,42.82,52.233333333333334,61.05333333333333,59.85666666666667,50.919999999999995,38.74,28.509999999999998,21.29655172413793
"BLACK FLAT U.M. CK, UT US",11.9125,12.125,17.9375,23.86875,30.9375,38.275,44.317647058823525,42.32941176470588,36.682352941176475,28.058823529411764,19.458823529411767,11.852941176470589
"BLACK ROCK, UT US",16.461290322580645,20.432258064516127,26.46451612903226,31.419354838709676,38.92903225806452,47.24516129032258,55.61290322580645,53.748387096774195,43.806451612903224,32.1,22.38064516129032,15.551612903225807
"BLACKS FORK COMMISSARY, UT US",-2.8,-5.1,6.7,,,,,,,,,1.1
"BLACKS FORK JCT, UT US",2.225,3.0454545454545454,10.963636363636363,17.691666666666666,27.875,33.74166666666667,40.208333333333336,38.25833333333333,32.291666666666664,23.53333333333333,12.453846153846154,3.776923076923077
"BLACKTAIL UTAH, UT US",18.870588235294118,20.288235294117644,27.50588235294118,32.3,41.15555555555555,51.87894736842105,59.89473684210526,56.94444444444444,49.2,37.72941176470588,26.885,17.825
"BLANDING 0.3 WSW, UT US",,,,,,,,,,,,
"BLANDING 26 SSW, UT US",16.175,22.925,30.7,37.925,47.475,57.76666666666667,67.76666666666667,65.56666666666666,53.975,38.7,26.025,21.175
"BLANDING 3.9 ENE, UT US",,,,,,,,,,,,
"BLANDING, UT US",22.31935483870968,25.87741935483871,32.225806451612904,37.519999999999996,46.13666666666666,56.10322580645161,62.20322580645161,60.35333333333333,52.91724137931034,41.461290322580645,30.613333333333333,22.69677419354839
"BLOWHARD MOUNTAIN RADAR, UT US",15.860000000000001,15.814285714285715,20.725,23.361538461538462,32.84166666666667,41.784615384615385,49.291666666666664,47.90833333333333,41.82142857142857,32.16153846153846,21.214285714285715,15.133333333333333
"BLUFF 32 NW, UT US",20.025,23.825,32.275,36.875,45.3,57.53333333333333,63.0,62.03333333333333,54.675,41.475,30.625,22.45
"BLUFF, UT US",19.273333333333333,24.486666666666668,31.438709677419357,38.626666666666665,47.263333333333335,55.733333333333334,63.79032258064516,61.935483870967744,51.854838709677416,38.19666666666667,25.9741935483871,19.38064516129032
"BONANZA, UT US",1.1,14.5,26.0,33.2,41.1,46.0,,50.1,42.1,32.8,16.2,
"BOTHWELL 0.9 ENE, UT US",,,,,,,,,,,,
"BOTHWELL 2.6 WSW, UT US",,,,,,,,,,,,
"BOULDER 1.3 NNW, UT US",,,,,,,,,,,,
"BOULDER, UT US",20.5,23.406451612903226,29.896774193548385,35.096774193548384,43.50344827586206,53.45,60.435483870967744,58.6741935483871,51.586666666666666,39.512903225806454,28.586666666666666,20.46451612903226
"BOUNTIFUL 0.6 SW, UT US",,,,,,,,,,,,
"BOUNTIFUL 0.8 SE, UT US",,,,,,,,,,,,
"BOUNTIFUL 1.3 S, UT US",,,,,,,,,,,,
"BOUNTIFUL 1.7 NE, UT US",,,,,,,,,,,,
"BOUNTIFUL 2.0 SW, UT US",,,,,,,,,,,,
"BOUNTIFUL BENCH, UT US",22.751612903225805,26.080645161290324,33.65161290322581,38.79677419354839,47.91290322580645,57.18709677419355,66.29354838709678,64.24193548387096,54.809677419354834,42.17741935483871,31.03548387096774,23.274193548387096
"BOUNTIFUL VAL VERDA, UT US",22.730434782608693,26.256521739130434,33.582608695652176,38.945454545454545,47.65652173913043,55.5304347826087,64.02380952380952,62.10909090909092,52.57727272727273,41.22272727272727,31.19090909090909,23.604545454545452
"BOX CREEK, UT US",19.21875,17.88125,23.08125,27.15625,34.99375,46.50666666666667,52.53333333333333,50.78235294117647,44.60588235294117,33.55882352941177,26.005882352941175,18.105882352941176
"BRIAN HEAD, UT US",13.538461538461538,12.96,17.868,22.604,30.131999999999998,39.69583333333333,44.888461538461534,44.5,37.86296296296296,27.94,19.948,12.803703703703704
"BRIGHAM CITY 0.6 W, UT US",,,,,,,,,,,,
"BRIGHAM CITY 1.2 N, UT US",,,,,,,,,,,,
"BRIGHAM CITY 28 WNW, UT US",14.626666666666665,19.266666666666666,27.84,32.093333333333334,40.89333333333333,50.166666666666664,59.266666666666666,56.62,47.486666666666665,34.79333333333333,24.73125,15.81875
"BRIGHAM CITY WASTE PLANT, UT US",18.256666666666668,22.141935483870967,30.338709677419356,35.512903225806454,43.45333333333333,50.49666666666667,57.37,55.230000000000004,46.18064516129032,35.66451612903226,26.651612903225807,19.813793103448276
"BRIGHTON, UT US",15.506250000000001,15.25625,21.41875,25.05625,33.04375,42.575,50.925,48.875,41.870588235294115,31.288235294117644,22.96470588235294,14.911764705882353
"BRIMSTONE RES. MILFORD 20 WSW, UT US",21.506451612903227,24.351612903225806,30.533333333333335,35.593333333333334,44.27333333333333,54.236666666666665,61.766666666666666,60.22,51.75,39.29666666666667,28.266666666666666,20.823333333333334
"BROWN DUCK, UT US",8.513333333333332,7.3566666666666665,12.203225806451613,17.366666666666667,26.70967741935484,36.25666666666667,43.08387096774193,41.52903225806452,34.90689655172414,24.955172413793104,14.435483870967742,8.16
"BRUIN POINT SUNNYSIDE 6 NNE U, UT US",12.846666666666666,12.351612903225808,18.339285714285715,23.400000000000002,32.582142857142856,42.851851851851855,49.88275862068965,48.086666666666666,40.276666666666664,29.33,18.92,11.76
"BRYCE CANYON AIRPORT, UT US",5.618181818181818,9.047619047619047,17.663636363636364,23.981818181818184,30.336363636363636,37.195454545454545,46.76818181818182,44.73636363636364,36.76363636363636,26.59090909090909,15.552173913043477,5.8999999999999995
"BRYCE CANYON NATIONAL PARK HQRS, UT US",14.375,15.833333333333334,21.15357142857143,26.240000000000002,33.99629629629629,41.771428571428565,49.20333333333333,47.210344827586205,38.98275862068966,29.196666666666665,20.692857142857143,14.246153846153845
"BRYCE CANYON UTAH, UT US",8.426315789473684,11.43888888888889,18.5,24.23157894736842,30.54736842105263,38.247368421052634,46.636842105263156,44.46842105263158,35.98421052631579,26.7,17.221052631578946,9.168421052631578
"BRYSON CANYON UTAH, UT US",20.72258064516129,25.62,33.26774193548387,39.126666666666665,48.36206896551724,58.87931034482759,65.63333333333334,63.244827586206895,54.61724137931035,41.93333333333333,30.263333333333332,21.362068965517242
"BUCK FLAT ESCALANTE 10 NW UTA, UT US",19.22142857142857,19.660714285714285,25.625,30.372413793103448,39.03103448275862,49.18,55.769999999999996,53.626666666666665,45.9,35.056666666666665,25.33448275862069,18.29259259259259
"BUCK FLAT, UT US",13.629999999999999,13.09032258064516,18.080645161290324,23.225806451612904,31.4,39.5,45.49666666666667,44.10666666666667,37.64666666666667,28.966666666666665,19.429032258064513,13.243333333333334
"BUCK PASTURE, UT US",1.3,2.2454545454545456,9.818181818181818,15.390909090909092,26.072727272727274,33.800000000000004,39.690909090909095,37.699999999999996,32.06363636363636,22.363636363636363,11.490909090909092,2.5416666666666665
"BUCKBOARD FLAT, UT US",20.922222222222224,21.477777777777778,26.130000000000003,30.95,37.33,49.489999999999995,52.77,51.46,46.13,35.53,27.23,20.35
"BUES CANYON UTAH, UT US",23.062962962962963,25.78620689655172,33.14230769230769,37.43333333333333,44.96,53.648148148148145,63.2,61.53448275862069,52.49310344827586,40.864285714285714,31.103571428571428,23.321428571428573
"BUG LAKE, UT US",14.580645161290322,14.370967741935484,20.103225806451615,24.989655172413794,32.84193548387097,40.67333333333333,49.223333333333336,47.74333333333333,39.89032258064516,30.2,20.52758620689655,14.019354838709678
"BULLFROG 8 N, UT US",27.65,32.6,40.3,44.4,54.9,63.1,69.0,67.8,,45.4,33.15,26.3
"BULLFROG BASIN, UT US",25.549999999999997,29.136363636363637,36.4125,43.228,53.536,65.132,72.19166666666666,69.075,59.965384615384615,46.152,33.931999999999995,25.741666666666664
"BURTS MILLER RANCH, UT US",12.2,13.0,19.880000000000003,25.7,33.5,40.31,47.260000000000005,45.39,38.980000000000004,29.360000000000003,20.22,12.15
"CALLAO, UT US",15.68,20.72258064516129,28.135483870967743,34.21612903225807,42.62580645161291,50.41,58.36774193548387,56.11612903225806,45.21935483870968,33.056666666666665,22.66551724137931,15.719354838709679
"CAMP JACKSON, UT US",21.157894736842106,20.65,26.615,31.405,38.975,48.114999999999995,52.895,51.265,45.8,36.245,27.799999999999997,20.323809523809523
"CANYON BREEZE RANCH, UT US",17.9,22.200000000000003,27.45,32.35,44.95,51.06666666666666,61.0,58.166666666666664,48.333333333333336,36.625,28.4,16.9
"CANYONLANDS THE NECK, UT US",22.25,26.78965517241379,34.5258064516129,39.87419354838709,49.88333333333333,61.730000000000004,67.61379310344827,65.5,57.18709677419355,43.65161290322581,32.30357142857143,22.48888888888889
"CANYONLANDS THE NEEDLES, UT US",18.790000000000003,23.874193548387098,30.8,38.07666666666667,47.720689655172414,57.52258064516129,64.61290322580645,62.16,52.53666666666666,38.90714285714286,27.55,19.275000000000002
"CAPITOL REEF NATIONAL PARK, UT US",20.825806451612905,25.706451612903226,33.83,39.33548387096774,48.354838709677416,58.461290322580645,65.32903225806452,62.906451612903226,54.91290322580645,43.02258064516129,30.60967741935484,20.932258064516127
"CART CREEK UTAH, UT US",14.958333333333334,16.058333333333334,24.320833333333336,30.247826086956525,38.02,46.41724137931034,54.57,53.016666666666666,44.810344827586206,33.716,23.429166666666664,14.665217391304349
"CASCADE MOUNTAIN, UT US",23.055,22.810526315789474,29.044999999999998,32.910000000000004,41.32,50.805,58.58,56.59473684210526,49.51052631578948,38.855000000000004,29.904761904761905,22.204761904761906
"CASTLE DALE 0.8 NW, UT US",,,,,,,,,,,,
"CASTLE DALE, UT US",10.016129032258064,16.338709677419356,24.74516129032258,31.009677419354837,39.66451612903226,47.32666666666667,54.49333333333333,52.33870967741935,43.270967741935486,31.961290322580645,20.116129032258065,11.616666666666667
"CASTLE VALLEY 0.6 W, UT US",,,,,,,,,,,,
"CASTLE VALLEY 0.7 WNW, UT US",,,,,,,,,,,,
"CASTLE VALLEY 1 NE, UT US",15.7,24.1,34.525,41.150000000000006,49.67999999999999,60.86666666666667,68.30000000000001,63.93333333333334,57.1,40.3,31.85,18.64
"CASTLE VALLEY 1 SE, UT US",19.271428571428572,24.957142857142856,34.2,40.8375,49.1625,62.925,68.1625,65.6,57.4625,41.5875,30.05,20.825
"CASTLE VALLEY, UT US",17.880555555555556,20.36,26.037142857142857,31.128125,39.509375,48.0264705882353,54.794285714285714,51.64705882352941,43.37096774193548,34.268571428571434,25.094285714285714,17.26875
"CASTLEDALE HTR UP AND L, UT US",,,,,,,,,,,,
"CEDAR BREAKS N.M., UT US",20.9,19.400000000000002,23.44,29.400000000000002,36.38,44.88,51.3,50.975,44.56666666666666,32.15,26.28,20.9
"CEDAR CITY 1.8 S, UT US",,,,,,,,,,,,
"CEDAR CITY 18 SSE, UT US",22.375,25.325,32.2,37.0,44.675,53.699999999999996,60.56666666666666,60.03333333333333,52.025,40.625,30.625,23.525
"CEDAR CITY 4.4 SW, UT US",,,,,,,,,,,,
"CEDAR CITY 5 E, UT US",20.222727272727273,22.325,27.895,32.91428571428572,40.36818181818182,49.61,56.68333333333333,55.578947368421055,48.5,36.8,27.736363636363638,19.875
"CEDAR CITY 5.6 NW, UT US",,,,,,,,,,,,
"CEDAR CITY 6.2 NNW, UT US",,,,,,,,,,,,
"CEDAR CITY AIRPORT, UT US",18.216129032258067,21.403225806451612,27.467741935483872,32.41935483870968,40.39677419354839,49.58387096774193,57.774193548387096,56.196774193548386,46.62903225806452,34.358064516129026,24.14516129032258,17.177419354838708
"CEDAR CITY, UT US",21.181818181818183,23.195238095238096,29.63913043478261,34.96,43.98095238095238,55.01739130434783,62.252631578947366,60.7578947368421,52.81,39.71739130434783,29.186956521739127,21.704347826086956
"CEDAR MOUNTAINS STOCKTON 24 W, UT US",18.610714285714288,22.325,29.925,34.93214285714286,43.042857142857144,51.684,61.11923076923077,58.92307692307692,49.138461538461534,36.63703703703703,25.37037037037037,18.92222222222222
"CEDAR POINT, UT US",16.826923076923077,19.75185185185185,25.951999999999998,31.01923076923077,39.146153846153844,47.78333333333333,54.71304347826087,53.483999999999995,46.26666666666667,35.608000000000004,25.344,17.195238095238096
"CEDAR VALLEY 1.9 S, UT US",,,,,,,,,,,,
"CENTERVILLE 0.8 NE, UT US",,,,,,,,,,,,
"CENTERVILLE 1.3 N, UT US",,,,,,,,,,,,
"CHALK CREEK NUMBER 1, UT US",14.404545454545454,13.504347826086958,19.054545454545455,23.921739130434784,32.20434782608696,40.778260869565216,48.321739130434786,46.38260869565217,39.80434782608695,30.133333333333336,20.979166666666668,14.091666666666667
"CHALK CREEK NUMBER 2, UT US",16.85,16.4,23.053333333333335,26.69333333333333,35.04666666666667,43.78666666666666,51.31875,49.55625,43.16875,32.74375,24.2875,15.91875
"CHEPETA UTAH, UT US",7.581818181818182,5.736363636363636,10.836363636363636,15.290000000000001,24.23,35.50555555555556,43.71666666666667,40.91904761904762,33.8,22.90952380952381,13.218181818181819,6.945454545454546
"CHEPETA, UT US",8.583333333333334,6.5777777777777775,11.783333333333333,17.75,26.961111111111112,36.355555555555554,42.95,40.421052631578945,34.50526315789474,25.263157894736842,15.231578947368423,7.057894736842105
